id,type,model,status,lost_by,date,nearest_location,geo,unit,tags
37431,"Radars, jammers",R-330Zh 'Zhytel' electronic warfare station,Damaged,Russia,2025-06-03,"Novhorod, Polohy raion","47.55508,36.91772",,
37817,Infantry fighting vehicles,BTR-82AT,Destroyed,Russia,2025-06-03,"Chervonopopivka, Siverskodonetsk raion","49.158070,38.079980",,Cope cage
37427,Infantry fighting vehicles,Unknown IFV,Destroyed,Russia,2025-06-04,"Chasiv Yar, Bakhmut raion","48.593963,37.872552",,"Jammer, Turtle"
37429,Infantry fighting vehicles,MT-LB(V),Destroyed,Russia,2025-06-04,,,,Cope cage
37475,Rocket and missile artillery,122mm 2B17 BM-21-1 (for 9K51 'Grad'),Damaged,Russia,2025-06-04,"Liubymivka (Malynivka hromada), Polohy raion","47.656903,36.736468",,"Cope cage, Jammer"
37498,Transport,Ural-63706-0122 'Tornado-U',Destroyed,Russia,2025-06-04,Kherson oblast,,,
37505,Tanks,Unknown tank,Destroyed,Russia,2025-06-04,"Novomykhailivka, Pokrovsk raion","47.847739,37.515939",,Cope cage
40477,Infantry fighting vehicles,BMP-2 675-sb3KDZ,Destroyed,Russia,2025-06-04,"Volnovakha raion, Donetsk oblast",,,"Cope cage, Armour kit missing, Additional armour"
40478,Infantry fighting vehicles,BMP-2 675-sb3KDZ,Destroyed,Russia,2025-06-04,"Volnovakha raion, Donetsk oblast",,,"Turretless, Cope cage, Armour kit missing, Additional armour"
34134,Tanks,Unknown T-72 Obr. 2022,Destroyed,Russia,2025-06-05,"Zelenyi Shlyakh, Sudzha raion","51.310083,35.085583",76th Guards Air Assault Division,"Mine plow/roller, Cope cage, Jammer, Additional armour"
37435,Rocket and missile artillery,9P78-1 TEL (for 9K720 'Iskander'),Destroyed,Russia,2025-06-05,"Ovseenkov, Klintsy raion","52.71325,32.380278",26th Missile Brigade,
37436,Tanks,Unknown T-72 Obr. 2022,Destroyed,Russia,2025-06-05,"Kreminna, Siverskodonetsk raion","49.041823,38.139551",,"Cope cage, Additional armour"
37437,Transport,Ural-4320,Destroyed,Russia,2025-06-05,"Pokrovsk raion, Donetsk oblast",,,
37993,Towed artillery,Unknown towed artillery,Destroyed,Russia,2025-06-05,Zaporizhzhia oblast,,,
39101,Drones,'Feniks' reconnaissance UAV,Destroyed,Russia,2025-06-05,South Ukraine,,,
39682,Transport,KamAZ 6x6,Destroyed,Russia,2025-06-05,"Chervonopopivka, Siverskodonetsk raion","49.145800,38.067294",,
40003,Transport,GAZ-66,Destroyed,Russia,2025-06-05,"Novoolenivka, Pokrovsk raion","48.141449,37.082909",,
44155,Infantry fighting vehicles,Wheeled BTR*,Destroyed,Russia,2025-06-05,"Ukrainka, Pokrovsk raion","48.097351,37.126755",,Cope cage
37439,Tanks,T-72B3 Obr. 2022,Destroyed,Russia,2025-06-06,"Malynivka, Pokrovsk raion","48.330944,37.424667",5th Separate Motor Rifle Brigade (ex-DNR),"Mine plow/roller, Cope cage, Jammer"
37440,Infantry fighting vehicles,BMP-2(K),Destroyed,Russia,2025-06-06,"Malynivka, Pokrovsk raion","48.330722,37.454556",,Cope cage
37472,Transport,KamAZ 6x6,Destroyed,Russia,2025-06-06,Kursk oblast,,Leningrad Military District,
37587,Infantry fighting vehicles,BMP-2 675-sb3KDZ,Destroyed,Russia,2025-06-06,"Malynivka, Pokrovsk raion","48.340422,37.462474",,"Turretless, Cope cage"
37638,Anti-aircraft systems,Launcher for 'Buk',Damaged,Russia,2025-06-06,,,,
39244,Drones,ZALA Z-16 (421-16Е) reconnaissance UAV,Captured,Russia,2025-06-06,Dnipropetrovsk oblast,,,Damaged
40188,Infantry fighting vehicles,BMP-2(K),Destroyed,Russia,2025-06-06,"Novoliubivka, Svatove raion","49.140080,37.900450",,"Turretless, Cope cage, Jammer, Additional armour"
42818,Infantry fighting vehicles,BTR-MDM 'Rakushka',Destroyed,Russia,2025-06-06,"Khromove, Bakhmut raion","48.60905,37.93463",,Cope cage
37466,Airplanes,Su-35S multirole aircraft,Destroyed,Russia,2025-06-07,"Yurasovo, Korenevo raion","51.36463,34.80539",,
37467,Infantry fighting vehicles,BTR-82AT,Destroyed,Russia,2025-06-07,"Balka Zhuravka (Nevske), Svatove raion","49.156624,37.963607",283rd Motor Rifle Regiment,"Turretless, Shattered, Flipped"
37478,Tanks,T-62M,Destroyed,Russia,2025-06-07,Donetsk oblast,,,Cope cage
37601,Transport,Ural-4320,Destroyed,Russia,2025-06-07,"Pokrovsk raion, Donetsk oblast",,,
37602,Transport,Ural-4320,Destroyed,Russia,2025-06-07,"Ptyche, Pokrovsk raion","48.166861,37.441806",,
37737,Other,'Kuryer' mine-laying UGV,Destroyed,Russia,2025-06-07,"Volnovakha raion, Donetsk oblast",,,Shattered
37882,Transport,Ural-4320,Destroyed,Russia,2025-06-07,"Pokrovsk raion, Donetsk oblast",,,Cope cage
37912,Infantry fighting vehicles,MT-LB(V),Destroyed,Russia,2025-06-07,"Pokrovsk raion, Donetsk oblast",,,
38003,Transport,KamAZ 6x6,Destroyed,Russia,2025-06-07,"Svatove raion, Luhansk oblast",,752nd Motor Rifle Regiment,"Z, Cope cage, ◇"
38103,Transport,KamAZ 6x6,Destroyed,Russia,2025-06-07,,,,
42819,Infantry fighting vehicles,MT-LB(V),Destroyed,Russia,2025-06-07,"Vozdvyzhenka, Pokrovsk raion","48.30166,37.48431",,"Cope cage, Expanded cabin"
37487,Drones,ZALA Z-16 (421-16Е) reconnaissance UAV,Destroyed,Russia,2025-06-08,"Zaliznychne, Polohy raion","47.6502983525,36.1662849858",,Loitering
37511,Transport,Ural-4320,Destroyed,Russia,2025-06-08,"Borisovka, Borisovka raion","50.575279,35.944201",,
38092,Towed artillery,130mm 52-P-482 M-46 field gun,Damaged,Russia,2025-06-08,,,,
39683,Transport,KamAZ 8x8 with armoured cabin,Destroyed,Russia,2025-06-08,"Terny, Kramatorsk raion","49.128515,38.049225",,
41304,Transport,'Ulan' all-terrain vehicle,Destroyed,Russia,2025-06-08,"Bilohorivka, Siverskodonetsk raion","48.922838,38.229888",,
37526,Self-propelled artillery,122mm 2S1 'Gvozdika',Destroyed,Russia,2025-06-09,,,,Cope cage
37580,Transport,KamAZ 6x6,Destroyed,Russia,2025-06-09,Zaporizhzhia oblast,,,
37586,Transport,Ural-4320,Destroyed,Russia,2025-06-09,"Pokrovsk raion, Donetsk oblast",,15th Separate Guards Peacekeeping Motor Rifle Brigade,
37880,Tanks,T-72B3 Obr. 2022,Destroyed,Russia,2025-06-09,"Pokrovsk raion, Donetsk oblast",,,Cope cage
39681,Tanks,Unknown T-72 Obr. 2022,Destroyed,Russia,2025-06-09,"Novotroitske (Pokrovsk hromada), Pokrovsk raion","48.190005,37.068577",,Cope cage
41405,Infantry fighting vehicles,BMP-2 675-sb3KDZ,Destroyed,Russia,2025-06-09,"Vozdvyzhenka, Pokrovsk raion","48.317179,37.495503",,Cope cage
37514,"Ambulances, medical vehicles",KamAZ-53949 'AS-Linza',Destroyed,Russia,2025-06-10,"Korovyakovka, Glushkovo raion","51.32817,34.38688",,
38413,Tanks,T-62*,Destroyed,Russia,2025-06-10,"Dniproenerhiia, Volnovakha raion","47.932601,36.855901",,"Turtle, Additional armour"
38414,Tanks,Unknown tank,Destroyed,Russia,2025-06-10,"Dniproenerhiia, Volnovakha raion","47.933343,36.826577",,"Jammer, Turtle"
38415,Tanks,T-72B3 Obr. 2016,Destroyed,Russia,2025-06-10,"Dniproenerhiia, Volnovakha raion","47.936394,36.814100",,"Mine plow/roller, Jammer, Turtle"
39690,Tanks,T-62M Obr. 2022,Destroyed,Russia,2025-06-10,"Novoandriivka, Pokrovsk raion","48.106166,37.035156",,"Cope cage, Jammer"
37576,Transport,KamAZ 6x6,Destroyed,Russia,2025-06-11,Kursk oblast,,,"V, ◇"
37577,Transport,KamAZ 6x6,Destroyed,Russia,2025-06-11,Kursk oblast,,,
37581,Tanks,T-80BVM,Destroyed,Russia,2025-06-11,"Berezivka, Kramatorsk raion","48.339042,37.514835",,"Turretless, Cope cage, Jammer"
37813,Tanks,T-62MV,Destroyed,Russia,2025-06-11,"Myrne (Orikhiv hromada), Polohy raion","47.45873,35.65120",,
38066,Engineering,BREM-1(M) armoured recovery vehicle,Destroyed,Russia,2025-06-11,"Solodka Balka, Polohy raion","47.378259,35.782567",,Cope cage
39912,Infantry fighting vehicles,Unknown IFV,Destroyed,Russia,2025-06-11,"Novoolenivka, Kramatorsk raion","48.396848,37.525055",,Cope cage
35779,Infantry fighting vehicles,BMP-1(P),Destroyed,Russia,2025-06-12,"Verkhnokamianske, Bakhmut raion","48.88337,38.21821",,"Cope cage, Additional armour"
37559,Engineering,REM-KL recovery vehicle,Destroyed,Russia,2025-06-12,"Yevhenivka, Pokrovsk raion","48.25603,37.53320",,"Z, ☐, Loitering"
37563,Transport,ZiL-131 fuel tanker,Destroyed,Russia,2025-06-12,"Kreminna, Siverskodonetsk raion","49.03202,38.21023",,Cope cage
37570,Infantry fighting vehicles,Unknown IFV,Destroyed,Russia,2025-06-12,"Soledar, Bakhmut raion","48.718197,38.021267",,Turtle
37996,Transport,KamAZ 6x6,Destroyed,Russia,2025-06-12,,,,
39785,Infantry fighting vehicles,BTR-80,Destroyed,Russia,2025-06-12,Donetsk oblast,,,Cope cage
37573,Airplanes,Su-25 close air support aircraft,Destroyed,Russia,2025-06-13,"Soledar, Bakhmut raion","48.714722,38.072889",,Shattered
37582,Infantry mobility vehicles,ASN-233115 'Tigr-M SpN',Destroyed,Russia,2025-06-13,"Burlatske, Volnovakha raion",,,"Cope cage, Jammer"
37585,Infantry fighting vehicles,BTR-70,Destroyed,Russia,2025-06-13,"Sadovoye Tovarishchestvo Glushkovo, Glushkovo raion","51.293827,34.730317",,"Z, V, Additional armour"
37588,Transport,Ural-4320,Damaged,Russia,2025-06-13,"Yasenove, Pokrovsk raion","48.08538,37.06849",,
37832,Tanks,T-72B3 Obr. 2022,Destroyed,Russia,2025-06-13,"Pokrovsk raion, Donetsk oblast",,,Cope cage
38205,Towed artillery,122mm 2A18 D-30 howitzer,Destroyed,Russia,2025-06-13,Zaporizhzhia oblast,,,
37589,Infantry fighting vehicles,BMP-2 675-sb3KDZ,Abandoned,Russia,2025-06-14,"Sribne, Pokrovsk raion","48.0996118023,37.0106816327",,"Cope cage, Additional armour"
37590,Self-propelled artillery,122mm 2S1 'Gvozdika',Destroyed,Russia,2025-06-14,"Vnezapnoe, Korenevo raion","51.264487,34.878004",,"V, Cope cage"
37591,Self-propelled artillery,122mm 2S1 'Gvozdika',Destroyed,Russia,2025-06-14,"Paraskoviivka, Bakhmut raion","48.6625,38.000556",,
37592,Infantry fighting vehicles,BMP-2(K),Destroyed,Russia,2025-06-14,"Serebrianka, Bakhmut raion","48.922611,38.145389",,"Cope cage, Jammer, Additional armour"
37597,Transport,Unknown truck,Destroyed,Russia,2025-06-14,"Novoselivka Persha, Pokrovsk raion","48.206043,37.535721",,"Cope cage, Jammer"
37598,Transport,Ural-4320,Destroyed,Russia,2025-06-14,"Sokil, Pokrovsk raion","48.231515,37.550459",,"V, Jammer"
37613,Infantry fighting vehicles,MT-LB(V),Destroyed,Russia,2025-06-14,Donetsk oblast,,,Cope cage
37614,Tanks,T-90M 'Proryv',Destroyed,Russia,2025-06-14,"Preobrazhenka, Pokrovsk raion","48.13624,36.97093",,Cope cage
37966,Anti-aircraft systems,9A33BM TELAR (for 9K33M3 'Osa-AKM'),Destroyed,Russia,2025-06-14,"Donetsk, Donetsk raion",,,Turretless
39790,Tanks,T-72B Obr. 2022,Destroyed,Russia,2025-06-14,"Dibrova, Siverskodonetsk raion","49.010333,38.047722",,"Mine plow/roller, Cope cage, Turtle"
39839,Transport,KamAZ 6x6,Destroyed,Russia,2025-06-14,"Pokrovsk raion, Donetsk oblast",,,"Cope cage, Jammer"
23480,Infantry fighting vehicles,MT-LB(V),Destroyed,Russia,2025-06-15,,,,Z
37595,Transport,Ural-4320,Destroyed,Russia,2025-06-15,"Liubimovka, Korenevo raion","51.313007,35.024182",,
37596,Transport,Ural-4320,Destroyed,Russia,2025-06-15,Kursk oblast,,,"Cope cage, Jammer, Additional armour"
37599,Rocket and missile artillery,122mm 2B17 BM-21-1 (for 9K51 'Grad'),Destroyed,Russia,2025-06-15,"Balka Zhuravka (Nevske), Svatove raion","49.167944,37.972278",283rd Motor Rifle Regiment,"Shattered, Z, Cope cage, ◇, Jammer"
37619,Rocket and missile artillery,122mm 2B17 BM-21-1 (for 9K51 'Grad'),Destroyed,Russia,2025-06-15,"Balka Zhuravka (Nevske), Svatove raion","49.165604,37.991627",283rd Motor Rifle Regiment,"Shattered, Cope cage"
37620,Infantry fighting vehicles,MT-LB(V),Destroyed,Russia,2025-06-15,"Pokrovsk raion, Donetsk oblast",,,"Turtle, Additional armour"
37787,Engineering,MTU-20 bridge layer,Destroyed,Russia,2025-06-15,"Vesele, Volnovakha raion","47.9213,36.77183",,"Cope cage, Jammer"
38036,Infantry fighting vehicles,MT-LB(V),Destroyed,Russia,2025-06-15,"Novosadove, Kramatorsk raion","49.129588,38.000154",59th Guards Tank Regiment,"Turretless, Cope cage"
37621,Infantry fighting vehicles,BTR-82A(M),Destroyed,Russia,2025-06-16,Kursk oblast,,,"Turretless, Jammer"
37623,Drones,'Orlan-10' reconnaissance UAV,Destroyed,Russia,2025-06-16,"Novopavlivka, Synelnykove raion","48.125430,36.847098",,Loitering
37633,Towed artillery,152mm 2A65 'Msta-B' howitzer,Destroyed,Russia,2025-06-16,Zaporizhzhia oblast,,,
37786,Transport,KamAZ-63501AT 'Medved' artillery tractor,Destroyed,Russia,2025-06-16,,,,
38162,Infantry fighting vehicles,MT-LB(V),Destroyed,Russia,2025-06-16,"Myroliubivka, Pokrovsk raion","48.291178,37.386129",,Cope cage
38241,Rocket and missile artillery,Ural-4320 with RBU-6000 'Smerch-2' anti-submarine rocket launcher,Destroyed,Russia,2025-06-16,"Kupiansk raion, Kharkiv oblast",,,
39237,Transport,Ural-4320,Destroyed,Russia,2025-06-16,,,,"Z, Cope cage, ◇, Jammer, Additional armour"
42998,Tanks,T-80BVM Obr. 2022,Destroyed,Russia,2025-06-16,Kursk oblast,,,"V, Mine plow/roller, Cope cage, Jammer"
37626,Self-propelled artillery,240mm 2S4 'Tyulpan',Destroyed,Russia,2025-06-17,"Peremozhne (Vasylivka hromada), Vasylivka raion","47.403921,35.515441",,
37695,Infantry fighting vehicles,BMP-3,Destroyed,Russia,2025-06-17,"Yablunivka, Kramatorsk raion","48.415444,37.5405",,"Cope cage, Jammer"
37696,Transport,KamAZ 6x6,Destroyed,Russia,2025-06-17,"Tsukuryne, Pokrovsk raion","48.100558,37.329622",,
37697,Transport,Unknown truck,Destroyed,Russia,2025-06-17,"Pokrovsk raion, Donetsk oblast",,,
37701,Self-propelled artillery,120mm 2S9 'Nona-S',Damaged,Russia,2025-06-17,"Pokrovsk raion, Donetsk oblast",,,Cope cage
37703,Transport,Ural-4320,Destroyed,Russia,2025-06-17,,,,
37709,Infantry fighting vehicles,BMP-1 or -2,Destroyed,Russia,2025-06-17,"Oleksandro-Kalynove, Kramatorsk raion","48.401173,37.676050",,Turtle
37710,Infantry fighting vehicles,BMP-2 675-sb3KDZ,Destroyed,Russia,2025-06-17,"Oleksandro-Kalynove, Kramatorsk raion","48.415713,37.67238",,"Mine plow/roller, Cope cage, Jammer"
37712,Infantry fighting vehicles,BMP-3,Destroyed,Russia,2025-06-17,"Yablunivka, Kramatorsk raion","48.42040647,37.5515538862",,"Turretless, Turtle, Additional armour"
37713,Infantry fighting vehicles,BMP-3,Destroyed,Russia,2025-06-17,"Yablunivka, Kramatorsk raion","48.4204348814,37.5513332106",,"Turretless, Cope cage"
37714,Infantry fighting vehicles,BMP-3,Abandoned,Russia,2025-06-17,"Yablunivka, Kramatorsk raion","48.4206204193,37.5512190482",,"Cope cage, Jammer, Additional armour"
37715,Infantry fighting vehicles,BMP-3,Destroyed,Russia,2025-06-17,"Yablunivka, Kramatorsk raion","48.4208235573,37.5511181134",,Cope cage
37716,Infantry fighting vehicles,BMP-3,Destroyed,Russia,2025-06-17,"Yablunivka, Kramatorsk raion","48.416135,37.561658",,"Turretless, Cope cage, Additional armour"
37717,Infantry fighting vehicles,BMP-3,Abandoned,Russia,2025-06-17,"Yablunivka, Kramatorsk raion","48.41629,37.561980",,"Cope cage, Jammer"
37722,Infantry fighting vehicles,BMP-3,Destroyed,Russia,2025-06-17,"Yablunivka, Kramatorsk raion","48.426811,37.56305",8th Guards Combined Arms Army,"Turretless, Cope cage, Additional armour"
37723,Infantry fighting vehicles,BMP-3,Destroyed,Russia,2025-06-17,"Yablunivka, Kramatorsk raion","48.420893275,37.5512885532",,Cope cage
37748,Tanks,T-90M 'Proryv',Destroyed,Russia,2025-06-17,"Zoria, Kramatorsk raion","48.353861,37.649583",,Cope cage
39751,Infantry fighting vehicles,BMP-3,Destroyed,Russia,2025-06-17,"Yablunivka, Kramatorsk raion","48.414334,37.53960",,"Turretless, Cope cage"
37698,Engineering,River link pontoon (for PMP(-M) floating bridge system),Destroyed,Russia,2025-06-18,,,,
37699,Engineering,River link pontoon (for PMP(-M) floating bridge system),Destroyed,Russia,2025-06-18,,,,
37718,Drones,'Sarych-2' reconnaissance UAV,Destroyed,Russia,2025-06-18,"Malokaterynivka, Zaporizhzhia raion","47.628977,35.239933",,Loitering
37728,Transport,KamAZ 6x6,Destroyed,Russia,2025-06-18,"Velyka Shyshivka, Horlivka raion","47.981722,38.507139",24th Guards Spetsnaz Brigade,
37729,Transport,KamAZ 6x6,Destroyed,Russia,2025-06-18,"Velyka Shyshivka, Horlivka raion","47.98172287152865,38.50706598639032",24th Guards Spetsnaz Brigade,KUNG
37730,Transport,KamAZ 6x6,Destroyed,Russia,2025-06-18,"Velyka Shyshivka, Horlivka raion","47.981694,38.507944",24th Guards Spetsnaz Brigade,
37732,Transport,Ural-4320,Destroyed,Russia,2025-06-18,"Velyka Shyshivka, Horlivka raion","47.981611,38.507389",24th Guards Spetsnaz Brigade,KUNG
37741,Self-propelled artillery,122mm 2S1 'Gvozdika',Destroyed,Russia,2025-06-18,Donetsk oblast,,,"Cope cage, Additional armour"
37750,Transport,KamAZ 6x6,Destroyed,Russia,2025-06-18,"Velyka Shyshivka, Horlivka raion","47.981694,38.507556",24th Guards Spetsnaz Brigade,
37751,Transport,KamAZ 6x6,Destroyed,Russia,2025-06-18,"Velyka Shyshivka, Horlivka raion","47.981694,38.507639",24th Guards Spetsnaz Brigade,
39687,Infantry fighting vehicles,BTR-82AT,Destroyed,Russia,2025-06-18,"Popiv Yar, Kramatorsk raion","48.404023,37.496472",,Turretless
37707,Transport,KamAZ 6x6,Destroyed,Russia,2025-06-19,"Svatove raion, Luhansk oblast",,,"Z, Cope cage, ◇"
37738,Infantry fighting vehicles,BTR-82AT,Destroyed,Russia,2025-06-19,"Kherson raion, Kherson oblast",,,"Turretless, Cope cage"
37849,Tanks,T-80*,Destroyed,Russia,2025-06-19,"Hryhorivka (Siversk hromada), Bakhmut raion","48.92347,38.21481",,"Turretless, Mine plow/roller, Cope cage, Additional armour"
37860,Infantry fighting vehicles,BMP-3 688A-sb6-2KP,Destroyed,Russia,2025-06-19,Donetsk oblast,,,"Turretless, Cope cage"
45770,Transport,Ural-4320,Destroyed,Russia,2025-06-19,"Kreminna, Siverskodonetsk raion","49.045980,38.119450",,Cope cage
37733,Other,'Kuryer' armed UGV,Destroyed,Russia,2025-06-20,"Pokrovsk raion, Donetsk oblast",,,
37734,Other,'Kuryer' logistics UGV,Destroyed,Russia,2025-06-20,"Pokrovsk raion, Donetsk oblast",,,
37735,Other,'Kuryer' logistics UGV,Destroyed,Russia,2025-06-20,"Pokrovsk raion, Donetsk oblast",,,
37739,Transport,KamAZ 6x6,Destroyed,Russia,2025-06-20,Kharkiv oblast,,,"◇, ✕"
37752,Transport,GAZ-66,Destroyed,Russia,2025-06-20,,,,
39816,Infantry fighting vehicles,MT-LB(V),Destroyed,Russia,2025-06-20,"Velyka Novosilka, Volnovakha raion","47.82562,36.87358",,"Cope cage, Expanded cabin"
39817,Infantry fighting vehicles,MT-LB(V),Destroyed,Russia,2025-06-20,"Velyka Novosilka, Volnovakha raion","47.82217,36.88072",,"Cope cage, Expanded cabin"
39818,Transport,GAZ-66,Destroyed,Russia,2025-06-20,"Velyka Novosilka, Volnovakha raion",,,
42653,Transport,Ural-4320,Destroyed,Russia,2025-06-20,"Chervonopopivka, Siverskodonetsk raion","49.089309,38.066371",,Cope cage
37745,Drones,'Orlan-10' reconnaissance UAV,Destroyed,Russia,2025-06-21,Black Sea,,,
37746,"Radars, jammers",1L261 counter-battery radar (for 1L260 'Zoopark-1M'),Damaged,Russia,2025-06-21,"Olgovka, Korenevo raion","51.376668,34.999714",,
37747,Self-propelled artillery,122mm 2S1 'Gvozdika',Destroyed,Russia,2025-06-21,"Gordeevka, Korenevo raion","51.220958,34.843192",,"Cope cage, ∇"
37754,Towed artillery,122mm 2A18 D-30 howitzer,Destroyed,Russia,2025-06-21,East Ukraine,,,
38554,Tanks,T-62M,Destroyed,Russia,2025-06-21,"Nova Poltavka, Kramatorsk raion","48.36500,37.457166",,"Mine plow/roller, Cope cage, Jammer, Improvised"
38930,Transport,Ural-4320,Destroyed,Russia,2025-06-21,"Balka Zhuravka (Nevske), Svatove raion","49.132371,38.040578",,
39829,Self-propelled artillery,152mm 2S19(M1) 'Msta-S',Destroyed,Russia,2025-06-21,"Ukrainka, Pokrovsk raion","48.098229,37.102155",,
41299,Transport,Ural-55571 dump truck,Destroyed,Russia,2025-06-21,"Novosadove, Kramatorsk raion",,,Cope cage
42490,Tanks,T-62M Obr. 2022,Damaged,Russia,2025-06-21,"Novoielyzavetivka, Pokrovsk raion","48.125510,37.023930",,"Cope cage, Additional armour"
37788,Rocket and missile artillery,122mm 9P138 (for 9K55 'Grad-1'),Destroyed,Russia,2025-06-22,"Zhytlivka, Siverskodonetsk raion","49.087314,38.165193",83rd Self-Propelled Artillery Regiment,"Z, Cope cage, ◇"
37938,Infantry fighting vehicles,MT-LB(V),Destroyed,Russia,2025-06-22,"Novoandriivka, Pokrovsk raion","48.1032431617,37.0350913067",,"Turretless, Shattered, Cope cage"
37939,Towed artillery,152mm 52-P-546 D-20 gun-howitzer,Damaged,Russia,2025-06-22,"Novoandriivka, Pokrovsk raion","48.1032431617,37.0350913067",,
39754,Tanks,Unknown tank,Destroyed,Russia,2025-06-22,"Novoandriivka, Pokrovsk raion","48.117483,37.032717",,"Turretless, Cope cage"
40552,Tanks,T-90M 'Proryv',Destroyed,Russia,2025-06-22,Donetsk oblast,,,Cope cage
37795,Infantry fighting vehicles,MT-LB(V),Destroyed,Russia,2025-06-23,"Balka Zhuravka (Nevske), Svatove raion","49.152523,37.970501",,
37858,Transport,KamAZ 6x6,Destroyed,Russia,2025-06-23,"Pokrovsk raion, Donetsk oblast",,,
45768,Infantry fighting vehicles,MT-LB(V),Destroyed,Russia,2025-06-23,"Balka Zhuravka (Nevske), Svatove raion","49.144397,38.009582",,"Turretless, Cope cage"
37826,Infantry fighting vehicles,BMP-1 or -2,Destroyed,Russia,2025-06-24,"Stepova Novoselivka, Kupiansk raion","49.681774,37.842191",,Cope cage
37827,Infantry fighting vehicles,Unknown IFV,Destroyed,Russia,2025-06-24,"Stepova Novoselivka, Kupiansk raion","49.681388,37.859936",,"Cope cage, Additional armour"
37850,Infantry fighting vehicles,BTR-80 or -82,Destroyed,Russia,2025-06-24,"Stepova Novoselivka, Kupiansk raion","49.6633,37.87369",,"Cope cage, Jammer, Additional armour"
37899,Infantry fighting vehicles,Unknown IFV,Destroyed,Russia,2025-06-24,"Shevchenko (Komar hromada), Volnovakha raion","47.90660,36.69726",,"Cope cage, Jammer"
37926,Towed artillery,122mm 2A18 D-30 howitzer,Destroyed,Russia,2025-06-24,"Balka Zhuravka (Nevske), Svatove raion","49.1644167,37.9912500",,
38069,Towed artillery,122mm 2A18 D-30 howitzer,Destroyed,Russia,2025-06-24,Donetsk oblast,,,
38070,Transport,GAZ-66,Destroyed,Russia,2025-06-24,Donetsk oblast,,,Shattered
38571,Transport,GAZ-66,Destroyed,Russia,2025-06-24,"Svatove raion, Luhansk oblast",,4th Guards Tank Division,"Z, Cope cage, ◇"
40429,Tanks,Unknown tank,Destroyed,Russia,2025-06-24,"Luhove, Vasylivka raion","47.491379,35.393564",,Turretless
37825,Infantry fighting vehicles,MT-LB(V),Destroyed,Russia,2025-06-25,"Volnovakha raion, Donetsk oblast",,,"Cope cage, Jammer, Additional armour"
37870,Rocket and missile artillery,240mm Chuch'e (M-1991),Destroyed,Russia,2025-06-25,"Prechystivka, Volnovakha raion","47.778694,37.059528",,"Shattered, Cope cage"
37917,Drones,'Eleron-7' ('Eleron-T28ME') reconnaissance UAV,Captured,Russia,2025-06-25,,,,
37961,Infantry fighting vehicles,BTR-82A(M),Destroyed,Russia,2025-06-25,"Pokrovsk raion, Donetsk oblast",,55th Separate Mountain Motor Rifle Brigade,"O, Cope cage"
46094,Transport,Ural-4320,Destroyed,Russia,2025-06-25,"Gordeevka, Korenevo raion","51.217516,34.882971",,
37845,Infantry fighting vehicles,BMP-2M 675-sb3KDZ,Destroyed,Russia,2025-06-26,"Zaporizhzhia, Pokrovsk raion","48.1046,36.99816",,"Cope cage, Jammer, Additional armour, Hedgehog"
37846,Infantry fighting vehicles,BMP-2M 675-sb3KDZ,Destroyed,Russia,2025-06-26,"Zaporizhzhia, Pokrovsk raion",,,"Cope cage, Jammer, Additional armour, Hedgehog"
37847,Rocket and missile artillery,122mm 2B17 BM-21-1 (for 9K51 'Grad'),Destroyed,Russia,2025-06-26,"Vovche, Pokrovsk raion","48.225660,37.466070",,"Z, Cope cage"
37859,Transport,Ural-4320,Destroyed,Russia,2025-06-26,,,,"Cope cage, Jammer"
37902,Infantry fighting vehicles,MT-LB(V),Destroyed,Russia,2025-06-26,"Volnovakha raion, Donetsk oblast",,,"Cope cage, Additional armour"
38952,Anti-aircraft systems,KamAZ 6x6 with S-60 AA gun,Destroyed,Russia,2025-06-26,"Novodarivka, Polohy raion","47.79284,36.63298",,
38197,Infantry fighting vehicles,BMP-2(K),Destroyed,Russia,2025-06-27,"Zolotarivka, Siverskodonetsk raion","48.883833,38.268444",,
40184,Tanks,Unknown tank,Destroyed,Russia,2025-06-27,"Novoielyzavetivka, Pokrovsk raion","48.136131,37.035827",,Cope cage
40185,Infantry fighting vehicles,BTR-70,Destroyed,Russia,2025-06-27,"Myrne (Hrodivka hromada), Pokrovsk raion","48.331613,37.391624",,Cope cage
42778,Anti-aircraft systems,KamAZ-4386 'Typhoon-PVO',Destroyed,Russia,2025-06-27,"Tymofiivka, Pokrovsk raion","48.29724,37.48408",,
46995,Drones,ZALA Z-16 (421-16Е) reconnaissance UAV,Destroyed,Russia,2025-06-27,,,,
37884,Self-propelled artillery,122mm 2S1 'Gvozdika',Destroyed,Russia,2025-06-28,,,,Cope cage
37900,Infantry fighting vehicles,BMP-1AM 675-sb3KDZ,Destroyed,Russia,2025-06-28,"Pokrovsk raion, Donetsk oblast",,,"Turretless, Additional armour"
37975,Anti-aircraft systems,72V6 combat vehicle (for 96K6 'Pantsir-S1'),Destroyed,Russia,2025-06-28,"Kirovske airbase, Feodosiia raion","45.1754154,35.1545200",,
37976,Helicopters,Mi-8AMTSh transport helicopter,Destroyed,Russia,2025-06-28,"Kirovske airbase, Feodosiia raion","45.166855,35.192407",,"Z, Loitering"
37977,Helicopters,Mi-26 heavy transport helicopter,Damaged,Russia,2025-06-28,"Kirovske airbase, Feodosiia raion","45.166758,35.198616",,Loitering
